country,date,Unnamed: 0,Confirmed,Deaths,Last Update,Latitude,Longitude,province,Recovered,name,pop2020,confirmed_percent,% Confirmed,days100
Mainland China,2020-03-04,3263,146.0,2.0,2020-03-02T01:13:06,26.8154,106.8748,Guizhou,114.0,Mainland China,1439323.7759999998,1.0143652348031523e-07,1.0143652348031523e-05,43
Mainland China,2020-03-04,3264,136.0,3.0,2020-03-03T11:43:02,39.3054,117.323,Tianjin,124.0,Mainland China,1439323.7759999998,9.448881639262242e-08,9.448881639262242e-06,43
Mainland China,2020-03-04,3265,133.0,0.0,2020-03-03T23:13:05,37.5777,112.2922,Shanxi,124.0,Mainland China,1439323.7759999998,9.240450426631457e-08,9.240450426631457e-06,43
Mainland China,2020-03-04,3266,125.0,1.0,2020-03-03T14:33:03,41.2956,122.6085,Liaoning,106.0,Mainland China,1439323.7759999998,8.684633859616032e-08,8.68463385961603e-06,43
Mainland China,2020-03-05,3395,67466.0,2902.0,2020-03-05T14:53:03,30.9756,112.2707,Hubei,40592.0,Mainland China,1439323.7759999998,4.687340063782841e-05,0.004687340063782841,44
Mainland China,2020-03-05,3399,1351.0,7.0,2020-03-05T09:23:03,23.3417,113.4244,Guangdong,1181.0,Mainland China,1439323.7759999998,9.386352275473007e-07,9.386352275473008e-05,44
Mainland China,2020-03-05,3400,1272.0,22.0,2020-03-05T01:48:26,33.882,113.614,Henan,1239.0,Mainland China,1439323.7759999998,8.837483415545273e-07,8.837483415545272e-05,44
Mainland China,2020-03-05,3401,1215.0,1.0,2020-03-05T09:43:03,29.1832,120.0934,Zhejiang,1124.0,Mainland China,1439323.7759999998,8.441464111546783e-07,8.441464111546782e-05,44
Mainland China,2020-03-05,3402,1018.0,4.0,2020-03-05T08:43:03,27.6104,111.7088,Hunan,938.0,Mainland China,1439323.7759999998,7.072765815271295e-07,7.072765815271298e-05,44
Mainland China,2020-03-05,3403,990.0,6.0,2020-03-05T04:33:02,31.8257,117.2264,Anhui,970.0,Mainland China,1439323.7759999998,6.878230016815896e-07,6.878230016815896e-05,44
Mainland China,2020-03-05,3404,935.0,1.0,2020-03-05T01:16:58,27.614,115.7221,Jiangxi,901.0,Mainland China,1439323.7759999998,6.49610612699279e-07,6.496106126992791e-05,44
Mainland China,2020-03-05,3405,758.0,6.0,2020-03-05T14:53:03,36.3427,118.1498,Shandong,578.0,Mainland China,1439323.7759999998,5.266361972471161e-07,5.266361972471161e-05,44
Mainland China,2020-03-05,3407,631.0,0.0,2020-03-05T14:53:03,32.9711,119.455,Jiangsu,583.0,Mainland China,1439323.7759999998,4.3840031723341723e-07,4.384003172334172e-05,44
Mainland China,2020-03-05,3408,576.0,6.0,2020-03-05T23:23:02,30.0572,107.874,Chongqing,512.0,Mainland China,1439323.7759999998,4.001879282511067e-07,4.0018792825110666e-05,44
Mainland China,2020-03-05,3409,539.0,3.0,2020-03-05T14:53:03,30.6171,102.7103,Sichuan,425.0,Mainland China,1439323.7759999998,3.7448141202664325e-07,3.744814120266433e-05,44
Mainland China,2020-03-05,3411,481.0,13.0,2020-03-05T00:23:06,47.862,127.7615,Heilongjiang,379.0,Mainland China,1439323.7759999998,3.341847109180249e-07,3.341847109180249e-05,44
Mainland China,2020-03-05,3412,418.0,8.0,2020-03-04T23:23:01,40.1824,116.4142,Beijing,297.0,Mainland China,1439323.7759999998,2.904141562655601e-07,2.904141562655601e-05,44
Mainland China,2020-03-05,3415,339.0,3.0,2020-03-05T06:23:06,31.202,121.4491,Shanghai,303.0,Mainland China,1439323.7759999998,2.3552727027278682e-07,2.3552727027278675e-05,44
Mainland China,2020-03-05,3416,318.0,6.0,2020-03-05T14:53:03,38.0428,114.5149,Hebei,304.0,Mainland China,1439323.7759999998,2.2093708538863182e-07,2.209370853886318e-05,44
Mainland China,2020-03-05,3417,296.0,1.0,2020-03-05T09:33:03,26.0789,117.9874,Fujian,277.0,Mainland China,1439323.7759999998,2.056521297957076e-07,2.056521297957076e-05,44
Mainland China,2020-03-05,3419,252.0,2.0,2020-03-05T10:03:08,23.8298,108.7881,Guangxi,214.0,Mainland China,1439323.7759999998,1.750822186098592e-07,1.7508221860985918e-05,44
Mainland China,2020-03-05,3420,245.0,1.0,2020-03-05T06:03:08,35.1917,108.8701,Shaanxi,224.0,Mainland China,1439323.7759999998,1.702188236484742e-07,1.7021882364847422e-05,44
Mainland China,2020-03-05,3421,174.0,2.0,2020-03-03T03:43:02,24.974,101.487,Yunnan,169.0,Mainland China,1439323.7759999998,1.2089010332585516e-07,1.2089010332585514e-05,44
Mainland China,2020-03-05,3422,168.0,6.0,2020-03-05T06:13:10,19.1959,109.7453,Hainan,158.0,Mainland China,1439323.7759999998,1.1672147907323947e-07,1.1672147907323946e-05,44
Mainland China,2020-03-05,3423,146.0,2.0,2020-03-02T01:13:06,26.8154,106.8748,Guizhou,114.0,Mainland China,1439323.7759999998,1.0143652348031523e-07,1.0143652348031523e-05,44
Mainland China,2020-03-05,3424,136.0,3.0,2020-03-05T03:33:27,39.3054,117.323,Tianjin,128.0,Mainland China,1439323.7759999998,9.448881639262242e-08,9.448881639262242e-06,44
Mainland China,2020-03-05,3425,133.0,0.0,2020-03-05T14:53:03,37.5777,112.2922,Shanxi,126.0,Mainland China,1439323.7759999998,9.240450426631457e-08,9.240450426631457e-06,44
Mainland China,2020-03-05,3426,125.0,1.0,2020-03-03T14:33:03,41.2956,122.6085,Liaoning,106.0,Mainland China,1439323.7759999998,8.684633859616032e-08,8.68463385961603e-06,44
Mainland China,2020-03-05,3431,102.0,2.0,2020-03-05T15:13:13,36.0611,103.8343,Gansu,87.0,Mainland China,1439323.7759999998,7.086661229446681e-08,7.086661229446681e-06,44
Mainland China,2020-03-06,3568,67592.0,2931.0,2020-03-06T14:23:04,30.9756,112.2707,Hubei,42033.0,Mainland China,1439323.7759999998,4.696094174713335e-05,0.004696094174713335,45
Mainland China,2020-03-06,3572,1352.0,7.0,2020-03-06T12:53:03,23.3417,113.4244,Guangdong,1216.0,Mainland China,1439323.7759999998,9.393299982560699e-07,9.3932999825607e-05,45
Mainland China,2020-03-06,3573,1272.0,22.0,2020-03-06T12:43:03,33.882,113.614,Henan,1244.0,Mainland China,1439323.7759999998,8.837483415545273e-07,8.837483415545272e-05,45
Mainland China,2020-03-06,3574,1215.0,1.0,2020-03-06T10:23:03,29.1832,120.0934,Zhejiang,1147.0,Mainland China,1439323.7759999998,8.441464111546783e-07,8.441464111546782e-05,45
Mainland China,2020-03-06,3575,1018.0,4.0,2020-03-06T11:03:10,27.6104,111.7088,Hunan,955.0,Mainland China,1439323.7759999998,7.072765815271295e-07,7.072765815271298e-05,45
Mainland China,2020-03-06,3576,990.0,6.0,2020-03-06T03:23:06,31.8257,117.2264,Anhui,979.0,Mainland China,1439323.7759999998,6.878230016815896e-07,6.878230016815896e-05,45
Mainland China,2020-03-06,3577,935.0,1.0,2020-03-06T14:23:04,27.614,115.7221,Jiangxi,909.0,Mainland China,1439323.7759999998,6.49610612699279e-07,6.496106126992791e-05,45
Mainland China,2020-03-06,3578,758.0,6.0,2020-03-06T11:03:10,36.3427,118.1498,Shandong,618.0,Mainland China,1439323.7759999998,5.266361972471161e-07,5.266361972471161e-05,45
Mainland China,2020-03-06,3582,631.0,0.0,2020-03-06T10:23:03,32.9711,119.455,Jiangsu,594.0,Mainland China,1439323.7759999998,4.3840031723341723e-07,4.384003172334172e-05,45
Mainland China,2020-03-06,3583,576.0,6.0,2020-03-06T11:03:10,30.0572,107.874,Chongqing,513.0,Mainland China,1439323.7759999998,4.001879282511067e-07,4.0018792825110666e-05,45
Mainland China,2020-03-06,3584,539.0,3.0,2020-03-06T12:53:03,30.6171,102.7103,Sichuan,442.0,Mainland China,1439323.7759999998,3.7448141202664325e-07,3.744814120266433e-05,45
Mainland China,2020-03-06,3585,481.0,13.0,2020-03-06T14:23:04,47.862,127.7615,Heilongjiang,396.0,Mainland China,1439323.7759999998,3.341847109180249e-07,3.341847109180249e-05,45
Mainland China,2020-03-06,3586,422.0,8.0,2020-03-06T12:53:03,40.1824,116.4142,Beijing,299.0,Mainland China,1439323.7759999998,2.931932391006372e-07,2.931932391006372e-05,45
Mainland China,2020-03-06,3589,342.0,3.0,2020-03-06T06:03:13,31.202,121.4491,Shanghai,306.0,Mainland China,1439323.7759999998,2.3761158239909462e-07,2.3761158239909462e-05,45
Mainland China,2020-03-06,3590,318.0,6.0,2020-03-06T03:23:06,38.0428,114.5149,Hebei,305.0,Mainland China,1439323.7759999998,2.2093708538863182e-07,2.209370853886318e-05,45
Mainland China,2020-03-06,3591,296.0,1.0,2020-03-06T12:53:03,26.0789,117.9874,Fujian,284.0,Mainland China,1439323.7759999998,2.056521297957076e-07,2.056521297957076e-05,45
Mainland China,2020-03-06,3592,252.0,2.0,2020-03-06T00:33:02,23.8298,108.7881,Guangxi,217.0,Mainland China,1439323.7759999998,1.750822186098592e-07,1.7508221860985918e-05,45
Mainland China,2020-03-06,3593,245.0,1.0,2020-03-06T10:23:03,35.1917,108.8701,Shaanxi,226.0,Mainland China,1439323.7759999998,1.702188236484742e-07,1.7021882364847422e-05,45
Mainland China,2020-03-06,3595,174.0,2.0,2020-03-06T03:23:06,24.974,101.487,Yunnan,170.0,Mainland China,1439323.7759999998,1.2089010332585516e-07,1.2089010332585514e-05,45
Mainland China,2020-03-06,3596,168.0,6.0,2020-03-05T06:13:10,19.1959,109.7453,Hainan,158.0,Mainland China,1439323.7759999998,1.1672147907323947e-07,1.1672147907323946e-05,45
Mainland China,2020-03-06,3598,146.0,2.0,2020-03-02T01:13:06,26.8154,106.8748,Guizhou,114.0,Mainland China,1439323.7759999998,1.0143652348031523e-07,1.0143652348031523e-05,45
Mainland China,2020-03-06,3599,136.0,3.0,2020-03-05T03:33:27,39.3054,117.323,Tianjin,128.0,Mainland China,1439323.7759999998,9.448881639262242e-08,9.448881639262242e-06,45
Mainland China,2020-03-06,3600,133.0,0.0,2020-03-05T14:53:03,37.5777,112.2922,Shanxi,126.0,Mainland China,1439323.7759999998,9.240450426631457e-08,9.240450426631457e-06,45
Mainland China,2020-03-06,3603,125.0,1.0,2020-03-03T14:33:03,41.2956,122.6085,Liaoning,106.0,Mainland China,1439323.7759999998,8.684633859616032e-08,8.68463385961603e-06,45
Mainland China,2020-03-06,3604,119.0,2.0,2020-03-06T14:43:15,36.0611,103.8343,Gansu,87.0,Mainland China,1439323.7759999998,8.267771434354461e-08,8.267771434354461e-06,45
Mainland China,2020-03-07,3767,67666.0,2959.0,2020-03-07T11:13:04,30.9756,112.2707,Hubei,43500.0,Mainland China,1439323.7759999998,4.701235477958227e-05,0.0047012354779582275,46
Mainland China,2020-03-07,3771,1352.0,7.0,2020-03-07T10:43:02,23.3417,113.4244,Guangdong,1237.0,Mainland China,1439323.7759999998,9.393299982560699e-07,9.3932999825607e-05,46
Mainland China,2020-03-07,3772,1272.0,22.0,2020-03-07T11:23:10,33.882,113.614,Henan,1244.0,Mainland China,1439323.7759999998,8.837483415545273e-07,8.837483415545272e-05,46
Mainland China,2020-03-07,3773,1215.0,1.0,2020-03-07T09:03:05,29.1832,120.0934,Zhejiang,1154.0,Mainland China,1439323.7759999998,8.441464111546783e-07,8.441464111546782e-05,46
Mainland China,2020-03-07,3774,1018.0,4.0,2020-03-07T09:03:05,27.6104,111.7088,Hunan,960.0,Mainland China,1439323.7759999998,7.072765815271295e-07,7.072765815271298e-05,46
Mainland China,2020-03-07,3775,990.0,6.0,2020-03-06T03:23:06,31.8257,117.2264,Anhui,979.0,Mainland China,1439323.7759999998,6.878230016815896e-07,6.878230016815896e-05,46
Mainland China,2020-03-07,3777,935.0,1.0,2020-03-07T01:13:18,27.614,115.7221,Jiangxi,916.0,Mainland China,1439323.7759999998,6.49610612699279e-07,6.496106126992791e-05,46
Mainland China,2020-03-07,3779,758.0,6.0,2020-03-07T13:03:05,36.3427,118.1498,Shandong,627.0,Mainland China,1439323.7759999998,5.266361972471161e-07,5.266361972471161e-05,46
Mainland China,2020-03-07,3781,631.0,0.0,2020-03-07T14:53:02,32.9711,119.455,Jiangsu,606.0,Mainland China,1439323.7759999998,4.3840031723341723e-07,4.384003172334172e-05,46
Mainland China,2020-03-07,3782,576.0,6.0,2020-03-07T23:23:02,30.0572,107.874,Chongqing,526.0,Mainland China,1439323.7759999998,4.001879282511067e-07,4.0018792825110666e-05,46
Mainland China,2020-03-07,3783,539.0,3.0,2020-03-07T13:03:05,30.6171,102.7103,Sichuan,454.0,Mainland China,1439323.7759999998,3.7448141202664325e-07,3.744814120266433e-05,46
Mainland China,2020-03-07,3785,481.0,13.0,2020-03-07T09:03:05,47.862,127.7615,Heilongjiang,403.0,Mainland China,1439323.7759999998,3.341847109180249e-07,3.341847109180249e-05,46
Mainland China,2020-03-07,3787,426.0,8.0,2020-03-07T01:03:05,40.1824,116.4142,Beijing,303.0,Mainland China,1439323.7759999998,2.959723219357144e-07,2.9597232193571443e-05,46
Mainland China,2020-03-07,3788,342.0,3.0,2020-03-07T03:53:03,31.202,121.4491,Shanghai,313.0,Mainland China,1439323.7759999998,2.3761158239909462e-07,2.3761158239909462e-05,46
Mainland China,2020-03-07,3789,318.0,6.0,2020-03-07T13:03:05,38.0428,114.5149,Hebei,307.0,Mainland China,1439323.7759999998,2.2093708538863182e-07,2.209370853886318e-05,46
Mainland China,2020-03-07,3790,296.0,1.0,2020-03-07T13:03:05,26.0789,117.9874,Fujian,295.0,Mainland China,1439323.7759999998,2.056521297957076e-07,2.056521297957076e-05,46
Mainland China,2020-03-07,3792,252.0,2.0,2020-03-07T14:53:02,23.8298,108.7881,Guangxi,218.0,Mainland China,1439323.7759999998,1.750822186098592e-07,1.7508221860985918e-05,46
Mainland China,2020-03-07,3793,245.0,1.0,2020-03-06T10:23:03,35.1917,108.8701,Shaanxi,226.0,Mainland China,1439323.7759999998,1.702188236484742e-07,1.7021882364847422e-05,46
Mainland China,2020-03-07,3796,174.0,2.0,2020-03-06T03:23:06,24.974,101.487,Yunnan,170.0,Mainland China,1439323.7759999998,1.2089010332585516e-07,1.2089010332585514e-05,46
Mainland China,2020-03-07,3798,168.0,6.0,2020-03-05T06:13:10,19.1959,109.7453,Hainan,158.0,Mainland China,1439323.7759999998,1.1672147907323947e-07,1.1672147907323946e-05,46
Mainland China,2020-03-07,3801,146.0,2.0,2020-03-07T00:43:01,26.8154,106.8748,Guizhou,115.0,Mainland China,1439323.7759999998,1.0143652348031523e-07,1.0143652348031523e-05,46
Mainland China,2020-03-07,3803,136.0,3.0,2020-03-05T03:33:27,39.3054,117.323,Tianjin,128.0,Mainland China,1439323.7759999998,9.448881639262242e-08,9.448881639262242e-06,46
Mainland China,2020-03-07,3804,133.0,0.0,2020-03-05T14:53:03,37.5777,112.2922,Shanxi,126.0,Mainland China,1439323.7759999998,9.240450426631457e-08,9.240450426631457e-06,46
Mainland China,2020-03-07,3805,125.0,1.0,2020-03-07T14:53:02,41.2956,122.6085,Liaoning,107.0,Mainland China,1439323.7759999998,8.684633859616032e-08,8.68463385961603e-06,46
Mainland China,2020-03-07,3806,120.0,2.0,2020-03-07T15:03:06,36.0611,103.8343,Gansu,87.0,Mainland China,1439323.7759999998,8.33724850523139e-08,8.33724850523139e-06,46
Mainland China,2020-03-08,3992,67707.0,2986.0,2020-03-08T14:43:03,30.9756,112.2707,Hubei,45235.0,Mainland China,1439323.7759999998,4.704084037864181e-05,0.0047040840378641795,47
Mainland China,2020-03-08,3996,1352.0,7.0,2020-03-08T14:43:03,23.3417,113.4244,Guangdong,1256.0,Mainland China,1439323.7759999998,9.393299982560699e-07,9.3932999825607e-05,47
Mainland China,2020-03-08,3997,1272.0,22.0,2020-03-08T05:03:02,33.882,113.614,Henan,1247.0,Mainland China,1439323.7759999998,8.837483415545273e-07,8.837483415545272e-05,47
Mainland China,2020-03-08,3998,1215.0,1.0,2020-03-08T09:03:04,29.1832,120.0934,Zhejiang,1161.0,Mainland China,1439323.7759999998,8.441464111546783e-07,8.441464111546782e-05,47
Mainland China,2020-03-08,4001,1018.0,4.0,2020-03-08T12:53:03,27.6104,111.7088,Hunan,968.0,Mainland China,1439323.7759999998,7.072765815271295e-07,7.072765815271298e-05,47
Mainland China,2020-03-08,4002,990.0,6.0,2020-03-08T05:13:06,31.8257,117.2264,Anhui,984.0,Mainland China,1439323.7759999998,6.878230016815896e-07,6.878230016815896e-05,47
Mainland China,2020-03-08,4003,935.0,1.0,2020-03-08T06:53:04,27.614,115.7221,Jiangxi,919.0,Mainland China,1439323.7759999998,6.49610612699279e-07,6.496106126992791e-05,47
Mainland China,2020-03-08,4004,758.0,6.0,2020-03-08T10:03:11,36.3427,118.1498,Shandong,642.0,Mainland China,1439323.7759999998,5.266361972471161e-07,5.266361972471161e-05,47
Mainland China,2020-03-08,4007,631.0,0.0,2020-03-08T09:23:05,32.9711,119.455,Jiangsu,612.0,Mainland China,1439323.7759999998,4.3840031723341723e-07,4.384003172334172e-05,47
Mainland China,2020-03-08,4008,576.0,6.0,2020-03-08T23:23:03,30.0572,107.874,Chongqing,527.0,Mainland China,1439323.7759999998,4.001879282511067e-07,4.0018792825110666e-05,47
Mainland China,2020-03-08,4009,539.0,3.0,2020-03-08T12:53:03,30.6171,102.7103,Sichuan,464.0,Mainland China,1439323.7759999998,3.7448141202664325e-07,3.744814120266433e-05,47
Mainland China,2020-03-08,4011,481.0,13.0,2020-03-08T14:43:03,47.862,127.7615,Heilongjiang,412.0,Mainland China,1439323.7759999998,3.341847109180249e-07,3.341847109180249e-05,47
Mainland China,2020-03-08,4012,428.0,8.0,2020-03-08T01:23:07,40.1824,116.4142,Beijing,308.0,Mainland China,1439323.7759999998,2.973618633532529e-07,2.9736186335325294e-05,47
Mainland China,2020-03-08,4013,342.0,3.0,2020-03-08T04:33:02,31.202,121.4491,Shanghai,314.0,Mainland China,1439323.7759999998,2.3761158239909462e-07,2.3761158239909462e-05,47
Mainland China,2020-03-08,4015,318.0,6.0,2020-03-07T13:03:05,38.0428,114.5149,Hebei,307.0,Mainland China,1439323.7759999998,2.2093708538863182e-07,2.209370853886318e-05,47
Mainland China,2020-03-08,4016,296.0,1.0,2020-03-07T13:03:05,26.0789,117.9874,Fujian,295.0,Mainland China,1439323.7759999998,2.056521297957076e-07,2.056521297957076e-05,47
Mainland China,2020-03-08,4019,252.0,2.0,2020-03-08T00:23:02,23.8298,108.7881,Guangxi,223.0,Mainland China,1439323.7759999998,1.750822186098592e-07,1.7508221860985918e-05,47
Mainland China,2020-03-08,4020,245.0,1.0,2020-03-08T14:43:03,35.1917,108.8701,Shaanxi,227.0,Mainland China,1439323.7759999998,1.702188236484742e-07,1.7021882364847422e-05,47
Mainland China,2020-03-08,4024,174.0,2.0,2020-03-06T03:23:06,24.974,101.487,Yunnan,170.0,Mainland China,1439323.7759999998,1.2089010332585516e-07,1.2089010332585514e-05,47
Mainland China,2020-03-08,4025,168.0,6.0,2020-03-08T04:33:02,19.1959,109.7453,Hainan,159.0,Mainland China,1439323.7759999998,1.1672147907323947e-07,1.1672147907323946e-05,47
Mainland China,2020-03-08,4027,146.0,2.0,2020-03-08T01:13:11,26.8154,106.8748,Guizhou,117.0,Mainland China,1439323.7759999998,1.0143652348031523e-07,1.0143652348031523e-05,47
Mainland China,2020-03-08,4028,136.0,3.0,2020-03-05T03:33:27,39.3054,117.323,Tianjin,128.0,Mainland China,1439323.7759999998,9.448881639262242e-08,9.448881639262242e-06,47
Mainland China,2020-03-08,4029,133.0,0.0,2020-03-05T14:53:03,37.5777,112.2922,Shanxi,126.0,Mainland China,1439323.7759999998,9.240450426631457e-08,9.240450426631457e-06,47
Mainland China,2020-03-08,4030,125.0,1.0,2020-03-08T05:13:06,41.2956,122.6085,Liaoning,109.0,Mainland China,1439323.7759999998,8.684633859616032e-08,8.68463385961603e-06,47
Mainland China,2020-03-08,4031,124.0,2.0,2020-03-08T14:33:06,36.0611,103.8343,Gansu,87.0,Mainland China,1439323.7759999998,8.615156788739103e-08,8.615156788739103e-06,47
Mainland China,2020-03-09,4247,67743.0,3008.0,2020-03-09T14:33:03,30.9756,112.2707,Hubei,46488.0,Mainland China,1439323.7759999998,4.70658521241575e-05,0.00470658521241575,48
Mainland China,2020-03-09,4251,1352.0,8.0,2020-03-09T01:43:01,23.3417,113.4244,Guangdong,1260.0,Mainland China,1439323.7759999998,9.393299982560699e-07,9.3932999825607e-05,48
Mainland China,2020-03-09,4252,1272.0,22.0,2020-03-08T05:03:02,33.882,113.614,Henan,1247.0,Mainland China,1439323.7759999998,8.837483415545273e-07,8.837483415545272e-05,48
Mainland China,2020-03-09,4253,1215.0,1.0,2020-03-09T09:43:03,29.1832,120.0934,Zhejiang,1176.0,Mainland China,1439323.7759999998,8.441464111546783e-07,8.441464111546782e-05,48
Mainland China,2020-03-09,4257,1018.0,4.0,2020-03-09T01:33:06,27.6104,111.7088,Hunan,979.0,Mainland China,1439323.7759999998,7.072765815271295e-07,7.072765815271298e-05,48
Mainland China,2020-03-09,4258,990.0,6.0,2020-03-08T05:13:06,31.8257,117.2264,Anhui,984.0,Mainland China,1439323.7759999998,6.878230016815896e-07,6.878230016815896e-05,48
Mainland China,2020-03-09,4259,935.0,1.0,2020-03-09T01:53:01,27.614,115.7221,Jiangxi,923.0,Mainland China,1439323.7759999998,6.49610612699279e-07,6.496106126992791e-05,48
Mainland China,2020-03-09,4260,758.0,6.0,2020-03-09T10:13:06,36.3427,118.1498,Shandong,700.0,Mainland China,1439323.7759999998,5.266361972471161e-07,5.266361972471161e-05,48
Mainland China,2020-03-09,4262,631.0,0.0,2020-03-09T08:53:03,32.9711,119.455,Jiangsu,621.0,Mainland China,1439323.7759999998,4.3840031723341723e-07,4.384003172334172e-05,48
Mainland China,2020-03-09,4263,576.0,6.0,2020-03-09T23:13:03,30.0572,107.874,Chongqing,542.0,Mainland China,1439323.7759999998,4.001879282511067e-07,4.0018792825110666e-05,48
Mainland China,2020-03-09,4264,539.0,3.0,2020-03-09T08:53:03,30.6171,102.7103,Sichuan,466.0,Mainland China,1439323.7759999998,3.7448141202664325e-07,3.744814120266433e-05,48
Mainland China,2020-03-09,4266,481.0,13.0,2020-03-09T14:33:03,47.862,127.7615,Heilongjiang,430.0,Mainland China,1439323.7759999998,3.341847109180249e-07,3.341847109180249e-05,48
Mainland China,2020-03-09,4267,428.0,8.0,2020-03-09T01:53:01,40.1824,116.4142,Beijing,315.0,Mainland China,1439323.7759999998,2.973618633532529e-07,2.9736186335325294e-05,48
Mainland China,2020-03-09,4269,342.0,3.0,2020-03-09T04:03:11,31.202,121.4491,Shanghai,315.0,Mainland China,1439323.7759999998,2.3761158239909462e-07,2.3761158239909462e-05,48
Mainland China,2020-03-09,4272,318.0,6.0,2020-03-07T13:03:05,38.0428,114.5149,Hebei,307.0,Mainland China,1439323.7759999998,2.2093708538863182e-07,2.209370853886318e-05,48
Mainland China,2020-03-09,4273,296.0,1.0,2020-03-07T13:03:05,26.0789,117.9874,Fujian,295.0,Mainland China,1439323.7759999998,2.056521297957076e-07,2.056521297957076e-05,48
Mainland China,2020-03-09,4274,252.0,2.0,2020-03-09T00:23:09,23.8298,108.7881,Guangxi,230.0,Mainland China,1439323.7759999998,1.750822186098592e-07,1.7508221860985918e-05,48
Mainland China,2020-03-09,4276,245.0,1.0,2020-03-08T14:43:03,35.1917,108.8701,Shaanxi,227.0,Mainland China,1439323.7759999998,1.702188236484742e-07,1.7021882364847422e-05,48
Mainland China,2020-03-09,4279,174.0,2.0,2020-03-06T03:23:06,24.974,101.487,Yunnan,170.0,Mainland China,1439323.7759999998,1.2089010332585516e-07,1.2089010332585514e-05,48
Mainland China,2020-03-09,4280,168.0,6.0,2020-03-08T04:33:02,19.1959,109.7453,Hainan,159.0,Mainland China,1439323.7759999998,1.1672147907323947e-07,1.1672147907323946e-05,48
Mainland China,2020-03-09,4282,146.0,2.0,2020-03-09T01:13:05,26.8154,106.8748,Guizhou,123.0,Mainland China,1439323.7759999998,1.0143652348031523e-07,1.0143652348031523e-05,48
Mainland China,2020-03-09,4283,136.0,3.0,2020-03-09T10:13:06,39.3054,117.323,Tianjin,130.0,Mainland China,1439323.7759999998,9.448881639262242e-08,9.448881639262242e-06,48
Mainland China,2020-03-09,4284,133.0,0.0,2020-03-09T11:43:02,37.5777,112.2922,Shanxi,127.0,Mainland China,1439323.7759999998,9.240450426631457e-08,9.240450426631457e-06,48
Mainland China,2020-03-09,4286,125.0,1.0,2020-03-08T05:13:06,41.2956,122.6085,Liaoning,109.0,Mainland China,1439323.7759999998,8.684633859616032e-08,8.68463385961603e-06,48
Mainland China,2020-03-09,4287,124.0,2.0,2020-03-09T14:33:03,36.0611,103.8343,Gansu,88.0,Mainland China,1439323.7759999998,8.615156788739103e-08,8.615156788739103e-06,48
Mainland China,2020-03-10,4513,67760.0,3024.0,2020-03-10T15:13:05,30.9756,112.2707,Hubei,47743.0,Mainland China,1439323.7759999998,4.7077663226206576e-05,0.004707766322620658,49
Mainland China,2020-03-10,4520,1353.0,8.0,2020-03-10T09:13:07,23.3417,113.4244,Guangdong,1274.0,Mainland China,1439323.7759999998,9.400247689648392e-07,9.400247689648392e-05,49
Mainland China,2020-03-10,4521,1272.0,22.0,2020-03-08T05:03:02,33.882,113.614,Henan,1247.0,Mainland China,1439323.7759999998,8.837483415545273e-07,8.837483415545272e-05,49
Mainland China,2020-03-10,4522,1215.0,1.0,2020-03-10T10:33:02,29.1832,120.0934,Zhejiang,1191.0,Mainland China,1439323.7759999998,8.441464111546783e-07,8.441464111546782e-05,49
Mainland China,2020-03-10,4523,1018.0,4.0,2020-03-10T08:33:02,27.6104,111.7088,Hunan,990.0,Mainland China,1439323.7759999998,7.072765815271295e-07,7.072765815271298e-05,49
Mainland China,2020-03-10,4524,990.0,6.0,2020-03-08T05:13:06,31.8257,117.2264,Anhui,984.0,Mainland China,1439323.7759999998,6.878230016815896e-07,6.878230016815896e-05,49
Mainland China,2020-03-10,4525,935.0,1.0,2020-03-10T01:33:02,27.614,115.7221,Jiangxi,927.0,Mainland China,1439323.7759999998,6.49610612699279e-07,6.496106126992791e-05,49
Mainland China,2020-03-10,4526,758.0,6.0,2020-03-10T07:33:03,36.3427,118.1498,Shandong,719.0,Mainland China,1439323.7759999998,5.266361972471161e-07,5.266361972471161e-05,49
Mainland China,2020-03-10,4528,631.0,0.0,2020-03-10T08:13:08,32.9711,119.455,Jiangsu,627.0,Mainland China,1439323.7759999998,4.3840031723341723e-07,4.384003172334172e-05,49
Mainland China,2020-03-10,4530,576.0,6.0,2020-03-10T23:53:02,30.0572,107.874,Chongqing,547.0,Mainland China,1439323.7759999998,4.001879282511067e-07,4.0018792825110666e-05,49
Mainland China,2020-03-10,4531,539.0,3.0,2020-03-10T10:13:17,30.6171,102.7103,Sichuan,478.0,Mainland China,1439323.7759999998,3.7448141202664325e-07,3.744814120266433e-05,49
Mainland China,2020-03-10,4533,481.0,13.0,2020-03-10T00:13:18,47.862,127.7615,Heilongjiang,434.0,Mainland China,1439323.7759999998,3.341847109180249e-07,3.341847109180249e-05,49
Mainland China,2020-03-10,4534,429.0,8.0,2020-03-10T01:13:07,40.1824,116.4142,Beijing,320.0,Mainland China,1439323.7759999998,2.980566340620222e-07,2.9805663406202226e-05,49
Mainland China,2020-03-10,4539,344.0,3.0,2020-03-10T06:13:14,31.202,121.4491,Shanghai,319.0,Mainland China,1439323.7759999998,2.390011238166332e-07,2.390011238166332e-05,49
Mainland China,2020-03-10,4540,318.0,6.0,2020-03-07T13:03:05,38.0428,114.5149,Hebei,307.0,Mainland China,1439323.7759999998,2.2093708538863182e-07,2.209370853886318e-05,49
